AAII_YR_DATA,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015
Capital_Expenditures,3.0,0.9,4.7,0.8,0.9,0.5,2.4,1.2
Cash_from_Operations,9.0,-1.5,6.9,9.8,5.2,7.7,2.3,2.9
Diluted_EPS,0.666,0.366,0.566,0.451,1.069,1.217,1.033,0.5429999999999999
Goodwill_Intangibles,0.5,0.0,,,,,,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,7.9,4.2,6.5,5.1,10.4,10.7,9.1,4.8
Revenue,143.4,90.2,93.0,85.0,69.3,62.0,52.6,42.9
Shares_Diluted,11.8977,11.3253,11.4434,11.3303,9.7357,8.7875,8.7875,8.7875
Total_Assets,85.3,73.2,67.5,59.3,43.3,33.9,25.0,20.6
Total_Liabilities,16.0,16.9,13.0,9.3,9.5,12.2,8.7,13.3
