AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,02/28/2017,02/29/2016,02/28/2015,02/28/2014
Capital_Expenditures,2.8,0.3,0.9,0.2,0.3,0.1,0.2,0.1,0.6,0.2
Cash_from_Operations,-5.4,-4.3,-0.7,0.3,1.5,0.9,-0.3,1.9,0.8,1.0
Diluted_EPS,-0.192,-0.103,-0.029,0.014,0.023,0.024,-0.014,0.021,0.02,0.019
Goodwill_Intangibles,0.8,0.8,0.8,0.8,0.6,0.5,0.4,0.2,0.2,0.0
LT_Debt,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-8.7,-4.6,-1.2,0.6,0.9,0.9,-0.5,0.8,0.8,0.7
Revenue,27.9,23.5,24.2,23.2,17.4,13.3,12.3,12.2,11.2,8.7
Shares_Diluted,45.0021,44.385,41.9297,39.0613,38.9216,38.4455,37.8306,37.989,37.6341,36.6617
Total_Assets,42.3,41.3,39.9,13.9,10.5,9.3,8.2,8.4,7.3,6.2
Total_Liabilities,11.0,4.8,3.8,2.6,1.6,1.6,1.5,1.3,1.0,1.0
