AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,780.1,647.2,428.3,457.8,212.5,203.1,124.3
Cash_from_Operations,1096.3,897.9,502.2,251.0,19.4,126.4,80.9
Diluted_EPS,-0.849,-1.678,-3.059,-1.384,-1.481,-0.309,-0.466
Goodwill_Intangibles,11427.4,10831.1,9593.8,8021.8,7919.6,2026.0,
LT_Debt,9576.2,8219.2,6315.2,7719.5,6235.0,2452.3,0.0
Net_Income,-311.8,-606.8,-1102.4,-451.7,-483.3,-101.0,-152.2
Revenue,6761.3,5525.5,4196.2,3346.9,1852.6,1333.1,933.7
Shares_Diluted,367.1709,361.566,360.3833,326.4208,326.4208,326.4208,326.4208
Total_Assets,19767.6,18373.7,15730.0,12323.8,11071.6,3447.2,
Total_Liabilities,13730.4,12597.6,10050.7,9555.9,7879.0,2938.2,
