AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,03/31/2013
Capital_Expenditures,0.1,,,0.0,,,,,,
Cash_from_Operations,-6.9,-9.0,-2.5,-1.4,-0.4,-0.4,-0.3,-0.4,-0.6,-0.2
Diluted_EPS,-1.216,-1.899,-8.739,-20.901,-131.386,-34.664,-23.951,94.699,-446.175,-79.74
Goodwill_Intangibles,9.7,17.5,4.3,4.9,0.7,,,,,
LT_Debt,1.3,2.6,0.1,0.1,0.0,2.0,2.0,0.0,0.0,0.0
Net_Income,-18.4,-16.3,-17.0,-12.0,-36.5,-0.4,-0.3,1.1,-3.9,-1.1
Revenue,25.4,22.2,8.5,6.0,,,,,,
Shares_Diluted,15.1285,8.6012,1.9495,0.5719,0.278,0.0128,0.0128,0.0116,0.0088,0.0139999999999999
Total_Assets,14.1,26.3,5.7,6.5,0.9,0.0,0.0,0.0,0.0,0.1
Total_Liabilities,9.1,10.2,16.8,5.8,0.1,2.8,2.3,2.5,4.0,0.7
