AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1.8,2.0,2.3,3.1,2.8,2.2,2.3,6.0,5.6,4.7
Cash_from_Operations,34.0,27.8,11.9,16.6,21.0,16.7,18.5,14.0,15.3,17.6
Diluted_EPS,2.102,1.503,0.861,1.878,1.963,1.213,1.338,1.436,1.591,1.591
Goodwill_Intangibles,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,,
LT_Debt,42.3,42.3,42.2,11.6,10.3,10.3,10.3,10.3,10.4,10.5
Net_Income,20.1,14.7,8.4,18.6,19.5,12.0,13.1,11.0,11.6,10.3
Revenue,84.7,71.7,75.7,85.3,80.3,70.4,62.2,56.0,50.4,47.0
Shares_Diluted,9.56,9.753,9.809,9.929,9.953,9.895,9.7773,7.6699,7.2876,6.4848
Total_Assets,2195.1,2418.6,2162.2,1886.5,1807.5,1709.2,1611.6,1456.3,1213.8,1150.6
Total_Liabilities,2017.8,2223.1,1964.2,1695.4,1628.7,1545.0,1456.6,1297.2,1095.4,1043.0
