AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,2.2,1.1,0.1,0.0
Cash_from_Operations,-42.5,-21.2,26.8,-24.8
Diluted_EPS,-2.087,0.206,-1.263,-1.348
LT_Debt,0.0,0.0,1.6,1.1
Net_Income,-53.8,4.9,-28.7,-30.6
Revenue,35.2,69.1,5.2,0.0
Shares_Diluted,25.7781,23.8655,22.7281,22.7281
Total_Assets,382.7,195.5,43.5,7.6
Total_Liabilities,23.8,25.7,58.4,19.3
