AAII_YR_DATA,01/28/2023,01/29/2022,01/30/2021,02/01/2020,02/02/2019,02/03/2018,01/28/2017,01/30/2016,01/31/2015,02/01/2014
Capital_Expenditures,173.6,185.4,111.1,93.6,80.0,68.4,170.0,133.5,110.4,93.9
Cash_from_Operations,403.7,662.1,500.8,339.2,249.6,474.5,80.5,126.7,82.5,87.5
Diluted_EPS,19.902,22.13,9.956,9.069,5.116,-0.096,0.132,2.156,2.199,0.45
Goodwill_Intangibles,215.7,214.3,212.8,210.4,210.4,242.6,274.4,172.8,173.0,172.4
LT_Debt,3118.5,2758.3,1065.1,1024.4,1017.8,1141.9,778.0,691.2,435.9,121.7
Net_Income,528.6,688.5,271.8,220.4,135.7,-2.6,5.4,91.1,91.0,18.2
Revenue,3590.5,3758.8,2848.6,2647.4,2505.7,2440.2,2134.9,2109.0,1867.4,1551.0
Shares_Diluted,26.562,31.1134,27.3023,24.299,26.5332,27.0536,40.9268,42.2566,41.3782,40.4166
Total_Assets,5309.3,5540.5,2898.3,2445.7,2423.0,1732.9,2192.5,2067.9,1526.0,1025.1
Total_Liabilities,4524.6,4370.2,2451.3,2427.0,2461.7,1740.2,1272.7,1181.8,823.1,479.8
