AAII_YR_DATA,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014
Capital_Expenditures,317.3,623.3,1387.5,1583.5,1561.1,1311.2,849.1,825.3,616.7
Cash_from_Operations,-2636.0,1429.0,1894.4,2404.7,2075.2,1988.1,1819.1,1768.1,1273.6
Diluted_EPS,-1.147,-4.922,3.119,4.127,6.485,5.634,6.225,3.352,2.305
Goodwill_Intangibles,157.6,157.6,157.6,157.6,50.4,50.4,50.4,49.0,57.1
LT_Debt,4087.5,3928.6,4042.2,3591.1,3799.4,4230.3,3847.5,4219.9,3189.1
Net_Income,-259.3,-1093.1,698.5,953.0,1561.6,1417.0,1678.8,907.1,637.4
Revenue,5169.6,1761.4,9147.2,8288.6,7700.2,7158.4,7037.7,5917.5,6140.7
Shares_Diluted,226.1,222.08,223.96,230.92,240.8,251.5,269.68,270.5823,270.5823
Total_Assets,16313.3,13274.8,15879.8,14268.4,13311.2,12910.5,12079.9,12753.4,10743.7
Total_Liabilities,10342.1,8271.3,10587.9,8652.9,8499.1,8147.8,8206.8,8530.2,6737.7
