AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,99.7,77.9,70.0,63.9,83.4,125.7,138.9,81.8
Cash_from_Operations,269.2,411.1,397.4,98.1,267.3,565.7,516.4,119.5
Diluted_EPS,-12.447,-2.634,0.787,-1.87,-4.606,-9.119,-15.033,-7.585
Goodwill_Intangibles,3084.9,5559.8,6300.8,6166.5,7221.9,8767.8,10588.7,22941.0
LT_Debt,1.4,8067.4,8305.6,8391.2,8224.3,8242.0,8141.4,8251.7
Net_Income,-2923.1,-613.2,183.9,-422.6,-1031.5,-2035.4,-3347.1,-1495.0
Revenue,2318.9,2993.2,2903.1,2914.4,2947.1,3468.9,4010.3,3268.7
Shares_Diluted,234.84,232.785,233.653,226.05,223.96,223.198,222.651,197.1
Total_Assets,5757.9,8767.4,9264.6,9389.5,10132.4,11635.6,14275.1,19350.3
Total_Liabilities,9920.1,10011.4,9912.6,10256.1,10630.7,11150.7,11573.5,13382.3
