AAII_YR_DATA,12/31/2022,12/25/2021,12/26/2020,12/28/2019,12/29/2018,12/30/2017,12/31/2016,12/26/2015,12/27/2014,12/28/2013
Capital_Expenditures,93.3,107.8,106.7,97.4,72.0,55.3,57.9,45.5,73.0,106.8
Cash_from_Operations,326.3,65.9,316.3,307.6,153.0,133.1,232.8,272.3,174.1,396.4
Diluted_EPS,11.625,9.102,6.567,6.726,4.203,5.112,7.628,1.714,7.095,10.353
Goodwill_Intangibles,916.5,883.9,597.5,612.1,561.2,476.3,465.5,507.1,587.1,520.5
LT_Debt,870.9,947.1,728.4,764.9,741.8,753.9,754.8,756.9,766.7,470.9
Net_Income,250.9,195.6,140.7,146.4,94.4,116.2,173.2,40.1,184.0,278.5
Revenue,4345.3,3501.6,2895.4,2767.0,2757.1,2746.0,2521.7,2618.9,3123.1,3304.2
Shares_Diluted,21.58,21.493,21.425,21.769,22.446,22.738,22.709,23.405,25.932,26.899
Total_Assets,3557.0,3447.2,2953.2,2807.2,2530.3,2602.3,2391.7,2392.4,2729.7,2776.5
Total_Liabilities,1976.1,2060.4,1771.1,1662.9,1470.5,1489.4,1448.2,1473.9,1527.8,1254.5
