AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,15.4,21.4,26.5,109.5,693.8,1054.1,648.3,1795.9,994.9,753.8
Cash_from_Operations,199.2,78.1,984.0,383.3,182.1,544.3,676.5,775.8,446.3,292.6
Diluted_EPS,0.751,0.076,-0.821,-3.084,-0.795,-1.891,-1.555,1.122,-0.76,-1.628
Goodwill_Intangibles,3.5,3.9,38.9,84.0,121.5,136.7,265.8,280.5,263.2,274.4
LT_Debt,483.1,692.3,863.0,4044.4,4649.1,3663.1,5993.4,6332.6,6058.5,5679.7
Net_Income,78.4,7.8,-82.9,-310.6,-79.2,-163.3,-123.2,82.2,-54.8,-114.7
Revenue,1190.2,682.5,1146.3,1275.0,1728.5,1880.3,2328.6,2450.4,1993.9,1830.1
Shares_Diluted,104.4156,102.1486,101.0531,100.7192,99.6702,86.3355,79.2112,73.1906,72.066,70.458
Total_Assets,2164.8,6532.0,6945.9,8072.9,8391.7,8092.4,12814.8,13061.2,11779.7,11555.7
Total_Liabilities,1541.4,6016.9,6464.5,7591.0,7582.7,7315.2,11915.4,12142.2,10681.4,10423.9
