AAII_YR_DATA,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014
Capital_Expenditures,2.4,2.3,0.6,0.7,10.6,20.1,0.9,0.0,0.0
Cash_from_Operations,40.1,38.8,45.1,37.4,47.2,21.1,32.0,13.5,13.5
Diluted_EPS,1.036,1.521,1.289,1.842,1.825,1.169,1.015,0.867,0.897
Goodwill_Intangibles,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,21.1,30.6,25.9,37.7,37.3,23.8,20.6,17.5,18.0
Revenue,273.4,309.2,284.1,283.4,273.8,249.2,234.7,229.4,233.4
Shares_Diluted,20.358,20.119,20.055,20.491,20.433,20.378,20.254,20.136,20.043
Total_Assets,176.3,187.5,155.3,154.4,134.8,112.8,90.3,82.9,78.4
Total_Liabilities,34.1,46.2,25.3,19.7,19.1,19.4,7.1,7.4,8.2
