AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,289.4,714.2,1282.8,956.2,1260.2,884.8,1303.7
Cash_from_Operations,4001.1,2112.8,1770.4,1847.0,1871.6,1634.2,1034.2
Diluted_EPS,1.014,0.105,0.132,0.122,0.31,0.061,0.032
Goodwill_Intangibles,3681.3,1906.0,1950.8,2435.8,2014.6,1977.8,3831.8
LT_Debt,9084.3,8152.0,8396.6,7682.8,5710.3,6707.1,7653.5
Net_Income,690.2,71.3,89.8,81.9,184.7,36.6,18.3
Revenue,38231.4,26360.4,26959.2,25545.6,25656.0,20441.6,17500.2
Shares_Diluted,680.9069,680.9069,680.9069,673.7085,596.1519,596.1519,570.9087
Total_Assets,27273.7,27643.1,28790.7,28482.7,28320.0,27001.2,27220.4
Total_Liabilities,19149.5,19926.0,21042.0,21053.9,22695.1,21591.6,21557.5
