AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,38735.0,36774.6,47332.7,39577.9,33941.1,26806.9,32240.1,48076.4,46414.8
Cash_from_Operations,50557.9,47168.2,53243.9,52303.1,54286.9,39262.4,38689.9,55906.3,44038.2
Diluted_EPS,7.456,1.538,3.696,4.29,1.844,0.636,2.873,9.183,10.808
Goodwill_Intangibles,9822.9,9993.2,14904.2,14555.6,13760.8,15213.2,14550.2,9874.3,10267.4
LT_Debt,60763.4,55377.8,67371.0,39890.6,42916.4,55209.6,64328.4,58074.3,46225.8
Net_Income,13646.7,2814.0,6763.7,7852.5,3375.5,1163.3,5258.6,16807.8,19780.7
Revenue,387080.5,286323.8,372638.9,351632.7,298472.7,239398.7,255466.9,358036.9,344657.5
Shares_Diluted,1830.21,1830.21,1830.21,1830.21,1830.21,1830.21,1830.21,1830.21,1830.21
Total_Assets,370485.0,368392.0,404635.0,361396.0,356027.0,354848.0,354433.0,377250.0,357476.0
Total_Liabilities,183402.0,188476.0,222498.0,181684.0,179314.0,178801.0,179764.0,192835.0,184587.0
