AAII_YR_DATA,04/30/2019,04/30/2018,04/30/2017,04/30/2016,04/30/2015,04/30/2014,04/30/2013
Capital_Expenditures,1.1,3.5,0.5,0.1,8.7,0.3,0.1
Cash_from_Operations,-0.5,-0.3,-2.2,-1.8,-3.4,-2.9,-0.7
Diluted_EPS,-0.485,-1.235,-0.189,-2.58,-1.211,-2.331,-0.793
Goodwill_Intangibles,,,,0.0,2.2,,
LT_Debt,0.0,2.4,0.0,0.0,0.0,0.0,0.0
Net_Income,-8.6,-20.4,-3.0,-11.0,-5.0,-9.0,-2.3
Revenue,1.6,0.7,0.0,0.1,2.1,0.4,0.2
Shares_Diluted,17.7723,16.5461,15.7329,4.2607,4.1211,3.8413,2.9248
Total_Assets,10.0,5.8,32.8,28.3,19.3,17.4,19.3
Total_Liabilities,6.6,4.5,16.7,17.1,4.8,1.3,1.6
