AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,3.5,2.2,2.9,3.5,3.3,4.1,2.4,2.2,1.4,0.9
Cash_from_Operations,6.9,25.8,15.2,9.7,8.6,24.5,14.5,19.4,9.1,13.7
Diluted_EPS,-1.0,0.017,-0.108,0.001,0.026,0.755,0.607,0.299,-0.04,0.298
Goodwill_Intangibles,81.5,89.4,61.9,64.5,49.3,50.1,49.6,50.8,52.1,36.5
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-23.2,0.4,-2.4,0.0,0.6,17.0,13.1,6.3,-0.8,6.7
Revenue,134.6,122.7,100.3,87.2,77.9,87.5,72.7,59.5,50.8,48.9
Shares_Diluted,23.172,23.251,22.034,22.323,22.503,22.561,21.565,20.989,20.622,22.465
Total_Assets,308.4,328.7,307.0,297.0,277.3,276.8,242.5,212.6,207.0,212.3
Total_Liabilities,49.6,51.9,46.1,45.9,31.4,32.1,30.9,26.6,28.0,21.4
