AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,6.9,8.7,8.4,7.3,7.9,2.8,1.3,3.1,2.9,0.8
Cash_from_Operations,40.0,40.3,44.0,22.6,23.1,18.3,14.4,12.6,16.4,13.6
Diluted_EPS,5.562,5.9,5.047,3.867,3.814,2.436,2.397,2.129,1.991,1.789
Goodwill_Intangibles,136.6,64.4,64.6,53.1,20.3,20.7,10.4,10.3,12.8,10.5
LT_Debt,23.5,17.5,17.5,18.6,11.5,20.0,0.0,0.0,0.0,1.8
Net_Income,44.9,45.1,37.8,26.7,25.5,15.3,14.9,13.4,12.6,11.6
Revenue,116.5,98.4,100.7,89.2,77.9,53.5,44.7,41.1,39.7,39.0
Shares_Diluted,8.0693,7.6432,7.4811,6.9026,6.6738,6.2859,6.2207,6.2913,6.3381,6.4638
Total_Assets,3660.4,2937.6,2718.0,2210.2,1793.2,1753.4,1316.0,1237.7,1105.0,1060.9
Total_Liabilities,3207.3,2614.9,2423.2,1980.0,1618.8,1591.7,1188.5,1118.7,995.9,959.3
