AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013
Capital_Expenditures,0.7,0.4,1.2,0.2,0.3,0.1,0.1
Cash_from_Operations,14.4,12.6,8.9,3.1,3.9,4.1,6.0
Diluted_EPS,1.897,1.879,1.048,1.217,1.37,1.192,0.969
LT_Debt,3.4,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,8.8,8.8,4.3,3.0,3.5,3.2,2.9
Revenue,37.7,36.8,30.6,16.1,15.7,15.3,15.7
Shares_Diluted,4.6428,4.685,4.1273,2.4933,2.5803,2.664,2.9754
Total_Assets,984.4,971.8,972.6,495.2,468.6,445.5,436.9
Total_Liabilities,842.5,833.9,838.6,422.2,394.3,372.4,362.3
