AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,746.4,584.6,376.0,168.9,93.6,70.8,85.5
Cash_from_Operations,1685.3,1177.6,702.9,380.2,231.2,98.0,95.0
Diluted_EPS,3.718,3.389,1.65,0.813,0.435,-0.06,0.57
Goodwill_Intangibles,114.9,,,,,,
LT_Debt,24.7,6.6,12.5,28.5,19.4,27.2,32.3
Net_Income,1008.9,717.4,350.9,169.6,53.9,-3.6,25.6
Revenue,3150.9,1767.5,1173.1,957.4,516.6,330.4,362.1
Shares_Diluted,271.355,211.645,212.623,208.628,123.889,59.7707,44.8281
Total_Assets,9068.8,3275.8,2190.4,1903.0,1663.4,276.1,328.1
Total_Liabilities,2556.0,948.9,572.6,420.4,503.1,115.1,169.5
