AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,216.0,171.0,190.0,285.0,390.8,293.7,272.9,524.0
Cash_from_Operations,-381.0,685.0,471.0,546.0,346.1,507.1,419.0,414.2
Diluted_EPS,38.684,3.865,-5.989,-1.398,-3.868,-2.719,-4.052,-16.232
Goodwill_Intangibles,3861.0,3955.0,4818.0,5054.0,5374.3,4900.1,5065.8,5419.6
LT_Debt,3870.0,8646.0,9259.0,8680.0,8991.9,8736.3,8024.9,8156.7
Net_Income,3675.0,371.0,-569.0,-130.0,-352.4,-242.3,-353.7,-1394.3
Revenue,2512.0,2153.0,1699.0,2388.0,3363.2,3083.6,2883.4,2758.8
Shares_Diluted,95.0,96.0,95.0,93.0,91.1,89.1,87.3,85.9
Total_Assets,6009.0,7883.0,7984.0,7809.0,7717.8,7725.3,7087.4,7732.2
Total_Liabilities,5019.0,10139.0,10637.0,10021.0,10181.0,9752.3,9023.1,9227.7
