AAII_YR_DATA,07/31/2022,07/31/2021,07/31/2020,07/31/2019,07/31/2018,07/31/2017
Capital_Expenditures,0.1,0.1,0.5,0.3,0.0,0.0
Cash_from_Operations,-0.1,-2.7,-5.9,-3.0,2.0,0.2
Diluted_EPS,-0.306,-0.903,-1.87,0.06,0.25,0.082
Goodwill_Intangibles,0.2,0.2,33.8,0.4,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-2.9,-8.6,-14.9,0.4,1.9,0.6
Revenue,1.7,0.9,0.6,3.1,5.3,3.6
Shares_Diluted,9.511,9.483,7.9581,7.1046,7.8,7.8
Total_Assets,8.1,11.4,45.8,12.3,3.7,1.3
Total_Liabilities,3.4,1.8,28.4,1.1,1.7,1.8
