AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020
Capital_Expenditures,18.1,11.2,9.8
Cash_from_Operations,-57.5,-123.6,-52.2
Diluted_EPS,-0.796,-0.598,-0.227
Goodwill_Intangibles,5.2,4.4,4.3
LT_Debt,62.3,0.0,109.9
Net_Income,-268.6,-201.9,-76.7
Revenue,504.2,393.9,317.6
Shares_Diluted,337.3954,337.3954,337.3954
Total_Assets,602.5,562.2,365.4
Total_Liabilities,627.6,501.3,626.6
