AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,4.6,6.3,3.4,3.0,5.6,3.3,1.9
Cash_from_Operations,-3.1,30.0,56.9,3.6,-10.4,23.0,16.5
Diluted_EPS,0.721,1.307,0.704,-0.892,-0.059,0.356,0.089
Goodwill_Intangibles,27.5,26.5,26.2,27.0,20.5,24.7,
LT_Debt,24.5,27.0,25.0,54.2,94.2,83.4,0.0
Net_Income,20.2,37.4,18.6,-17.6,-1.5,9.1,2.3
Revenue,296.9,335.9,278.5,267.0,241.8,216.7,181.4
Shares_Diluted,28.0253,28.6281,26.4031,19.7418,25.6078,25.6078,25.6078
Total_Assets,269.5,232.3,205.8,172.5,142.1,121.6,
Total_Liabilities,124.1,120.1,142.4,132.6,162.6,139.4,
