AAII_YR_DATA,10/02/2020,09/27/2019,09/28/2018,09/29/2017,09/30/2016,10/02/2015,09/26/2014,09/27/2013
Capital_Expenditures,84.3,58.0,47.7,59.1,80.4,91.4,89.6,76.3
Cash_from_Operations,484.1,371.8,454.9,399.1,356.3,469.6,449.0,455.2
Diluted_EPS,2.942,3.176,1.621,2.344,4.159,4.09,3.835,3.9819999999999998
Goodwill_Intangibles,895.2,912.9,394.7,294.2,328.3,566.9,279.5,248.7
LT_Debt,8.7,0.0,0.0,0.0,286.9,337.5,387.5,450.0
Net_Income,269.2,291.9,149.9,218.5,399.3,411.5,403.7,438.2
Revenue,3168.2,3225.1,2919.1,2619.3,2593.7,2490.7,3049.8,2942.9
Shares_Diluted,91.5,91.9,92.5,93.2,96.0,100.6,105.271,105.271
Total_Assets,4462.2,4101.7,3252.7,3294.4,3814.8,3578.7,3357.3,3468.5
Total_Liabilities,2386.7,2333.4,1668.3,1776.8,2074.3,1867.0,1740.9,1754.6
