AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,11.4,10.5,10.1,25.4,9.6,5.3,3.8,4.5,2.3,1.3
Cash_from_Operations,11.9,7.2,-5.8,-10.7,23.5,16.4,7.3,-2.7,-7.1,0.1
Diluted_EPS,-1.139,-1.11,-0.997,-0.868,-0.328,-0.168,-0.179,-0.282,-0.304,-0.314
Goodwill_Intangibles,25.9,27.4,29.0,0.0,,,,,,0.0
LT_Debt,249.0,225.3,218.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-124.5,-116.9,-94.0,-78.8,-28.6,-13.8,-14.2,-21.3,-19.4,-7.5
Revenue,473.6,390.1,292.7,254.2,270.3,215.4,165.9,127.2,101.3,74.6
Shares_Diluted,109.2814,105.306,94.3378,90.7731,87.0628,82.4031,79.2197,75.5964,63.7276,23.8355
Total_Assets,1043.7,1108.5,555.5,318.3,285.0,245.6,181.8,165.1,156.8,47.3
Total_Liabilities,541.6,511.9,461.4,224.8,159.6,131.0,99.1,81.6,61.8,46.5
