AAII_YR_DATA,03/31/2023,03/31/2022,03/31/2021,03/31/2020
Capital_Expenditures,35.7,43.2,53.1,72.5
Cash_from_Operations,322.0,286.3,-46.0,278.3
Diluted_EPS,0.374,0.286,0.01,0.106
Goodwill_Intangibles,95.6,95.2,108.3,129.7
LT_Debt,291.3,333.1,411.0,401.3
Net_Income,331.7,267.3,9.2,99.5
Revenue,2813.2,2317.3,2005.3,2646.8
Shares_Diluted,887.1336,936.0,940.36,939.784
Total_Assets,3621.3,3144.3,3043.9,3308.7
Total_Liabilities,1229.2,1031.8,944.7,1179.4
