AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,306.6,298.3,213.9,251.4,225.4,184.4,209.1,249.5,205.1,251.4
Cash_from_Operations,508.6,293.7,1018.6,655.0,477.1,585.4,589.6,440.2,529.3,492.2
Diluted_EPS,7.439,7.877,1.994,5.201,5.243,2.688,3.268,6.748,6.654,5.348
Goodwill_Intangibles,910.6,1037.5,1083.7,1490.2,1517.6,780.6,793.0,202.4,224.0,229.7
LT_Debt,1504.2,1247.4,1308.6,1526.8,1896.0,865.3,1138.1,456.4,223.6,284.3
Net_Income,447.1,493.9,124.8,324.0,335.3,172.5,212.9,455.4,454.0,377.3
Revenue,8589.0,7439.2,6281.4,6782.5,6078.5,5428.5,4516.6,4719.3,4479.6,3777.1
Shares_Diluted,60.1,62.7,62.6,62.292,63.949,64.18,65.158,67.484,68.229,70.546
Total_Assets,5217.9,5047.8,4632.7,4430.5,4124.9,3089.6,3099.6,2385.7,2074.9,1685.5
Total_Liabilities,4118.9,3823.5,3488.2,3322.5,3257.9,2157.9,2232.6,1404.2,1213.7,1149.9
