AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,9.5,4.1,22.4,4.2,0.7,7.8,7.0,1.7,1.6
Cash_from_Operations,335.5,-92.3,-121.3,-131.3,-77.5,-107.1,-92.6,-73.7,-58.7
Diluted_EPS,0.542,-0.747,-2.164,-2.548,-1.809,-2.92,-3.248,-3.451,-3.8310000000000004
Goodwill_Intangibles,2.1,2.3,4.6,13.9,2.2,2.0,2.0,2.3,2.6
LT_Debt,220.5,179.8,178.6,100.9,0.0,0.0,0.0,9.6,0.0
Net_Income,72.1,-75.2,-155.9,-158.9,-95.2,-112.4,-106.8,-90.7,-75.2
Revenue,439.4,46.6,35.2,8.2,0.3,11.0,4.1,11.0,11.3
Shares_Diluted,133.006,100.753,72.024,62.362,52.613,38.506,32.881,26.289,19.6275
Total_Assets,1039.2,353.3,279.1,210.9,218.8,109.7,216.6,138.3,204.6
Total_Liabilities,816.9,294.6,270.8,147.8,19.2,20.5,29.6,37.8,18.3
