AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.4,0.4,0.1,0.6,1.1,3.1,3.5,6.2,8.4,8.4
Cash_from_Operations,7.0,7.6,6.3,-11.9,5.3,7.3,4.5,5.7,22.5,-4.7
Diluted_EPS,1.555,1.291,-0.971,-0.718,0.816,1.064,0.488,0.546,4.08,-1.897
Goodwill_Intangibles,1.4,1.4,1.4,1.7,2.4,,,,,
LT_Debt,30.2,30.7,30.8,30.9,31.0,21.4,19.7,8.2,8.2,8.2
Net_Income,6.2,5.1,-3.8,-2.8,3.2,4.1,1.9,2.1,15.7,-7.3
Revenue,44.0,32.4,37.9,43.6,40.4,32.8,25.4,23.7,20.4,21.7
Shares_Diluted,3.9629,3.9464,3.9349,3.9218,3.9156,3.8972,3.9533,3.9246,3.85,3.8424
Total_Assets,1043.4,948.5,880.7,979.8,951.7,852.1,756.7,653.5,632.6,541.2
Total_Liabilities,983.8,881.1,817.5,912.8,882.4,785.3,694.1,592.1,573.9,499.4
