AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,2.1,1.6,2.8,6.4,3.4,3.6,4.2,2.9
Cash_from_Operations,0.9,2.4,3.7,3.8,0.4,5.6,3.7,3.8
Diluted_EPS,-0.573,-0.464,-0.85,-0.065,0.359,-0.37,-0.617,-0.405
Goodwill_Intangibles,2.5,2.8,3.2,4.7,5.6,6.7,8.7,11.0
LT_Debt,96.9,88.9,120.0,142.4,149.7,160.3,158.9,144.7
Net_Income,-6.7,-4.8,-7.7,-0.6,3.4,-3.5,-5.8,-3.8
Revenue,17.8,19.2,24.4,28.6,32.3,33.4,32.5,24.0
Shares_Diluted,11.753,10.341,9.0239,9.422,9.422,9.422,9.422,9.422
Total_Assets,291.4,161.2,185.6,220.8,233.1,254.5,258.0,257.9
Total_Liabilities,117.1,105.5,150.7,181.6,175.9,186.3,182.8,169.9
