AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,7591.0,5960.0,6020.0,4980.0,4254.0,5504.0,6085.0,5575.0,5345.0,4065.0
Cash_from_Operations,3700.0,4037.0,5227.0,5204.0,4773.0,4502.0,4151.0,4475.0,3439.0,3433.0
Diluted_EPS,1.092,3.983,-0.561,1.658,3.736,4.715,3.456,3.199,2.241,2.928
Goodwill_Intangibles,8163.0,8189.0,8146.0,8871.0,7080.0,7090.0,7017.0,3864.0,3614.0,3646.0
LT_Debt,38914.0,37426.0,33957.0,28998.0,31144.0,30948.0,30231.0,23468.0,21805.0,19330.0
Net_Income,901.0,3220.0,-466.0,1341.0,2447.0,2999.0,2123.0,1899.0,1310.0,1697.0
Revenue,17174.0,13964.0,14172.0,14401.0,11199.0,12586.0,11737.0,11683.0,12436.0,13120.0
Shares_Diluted,824.8,808.5,831.0,808.9,654.9,636.0,617.1,593.7,584.5,579.5
Total_Assets,104243.0,99590.0,95905.0,103823.0,77914.0,76585.0,71610.0,58648.0,54327.0,50096.0
Total_Liabilities,76362.0,70672.0,69788.0,71829.0,57807.0,59443.0,57005.0,45984.0,42772.0,38197.0
