AAII_YR_DATA,12/30/2022,12/31/2021,12/25/2020,12/27/2019,12/28/2018,12/29/2017,12/30/2016,09/30/2016,09/25/2015,09/26/2014
Capital_Expenditures,62.2,55.3,47.7,133.0,127.0,186.1,65.2,182.9,148.0,127.8
Cash_from_Operations,-595.2,455.4,498.9,742.9,665.5,727.3,195.6,1184.6,896.4,373.4
Diluted_EPS,-69.03,-8.47,-11.179,-11.877,-42.94,21.802,-1.449,5.773,2.747,-4.92
Goodwill_Intangibles,2843.8,5448.4,6184.5,7018.0,8282.8,11857.7,12498.6,12887.6,13315.7,9484.1
LT_Debt,3027.7,0.0,0.0,4741.2,6069.2,6420.9,5880.8,5788.7,6474.3,3874.0
Net_Income,-911.2,-717.4,-944.6,-996.5,-3607.0,2134.4,-153.2,643.7,322.0,-319.3
Revenue,1914.3,2208.8,2749.4,3162.5,3215.6,3221.6,829.9,3380.8,2923.1,1650.3
Shares_Diluted,13.2,84.7,84.5,83.9,84.0,97.9,105.7,111.5,117.2,64.9
Total_Assets,6013.8,8916.3,9715.4,10338.9,10877.3,15280.9,15206.3,15498.7,16404.1,12787.3
Total_Liabilities,4400.1,8602.9,8696.2,8398.2,7990.0,8758.9,10222.0,10228.0,11092.9,7829.3
