AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,148.0,99.8,71.7,135.4,187.9,105.1,114.2
Cash_from_Operations,527.5,304.9,161.2,392.9,157.7,264.6,5.5
Diluted_EPS,0.453,-1.132,-2.581,-2.183,1.247,-0.241,-0.157
Goodwill_Intangibles,7490.3,6118.2,5776.6,5494.5,5698.8,5554.7,
LT_Debt,5080.2,5631.7,5712.8,4929.9,4544.1,4552.5,0.0
Net_Income,129.1,-296.6,-654.9,-553.8,316.5,-61.2,-39.9
Revenue,5268.1,5077.7,3478.7,4571.0,3613.5,3020.1,2367.0
Shares_Diluted,287.7078,262.1199,253.7503,253.7503,253.7503,253.7503,253.7503
Total_Assets,12503.8,11434.5,9633.6,9292.3,9665.1,8893.5,
Total_Liabilities,10623.0,10187.5,9333.3,8335.3,8036.4,7635.4,
