AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,80.9,83.8,193.3,121.7,73.7,93.5,224.3,135.1,76.5
Cash_from_Operations,263.2,355.5,354.4,322.9,341.3,375.4,399.8,423.6,369.5
Diluted_EPS,-0.432,0.448,1.585,1.341,1.503,1.867,1.884,1.662,2.7039999999999997
Goodwill_Intangibles,13.8,16.6,65.1,98.2,84.2,79.4,77.2,41.0,41.7
LT_Debt,1499.4,1755.2,1935.7,1806.4,1452.7,1435.2,1447.1,1190.5,1205.0
Net_Income,-51.9,54.2,188.9,159.2,178.0,219.9,221.9,195.0,300.8
Revenue,1862.6,1905.5,1980.7,1835.8,1765.5,1849.8,1793.1,1646.9,1694.3
Shares_Diluted,120.192,120.929,119.164,118.716,118.465,117.791,117.785,117.312,111.25
Total_Assets,3498.9,3709.3,3791.6,3655.7,3272.4,3271.6,3356.0,3117.6,3007.4
Total_Liabilities,2126.5,2319.1,2414.9,2240.6,1820.8,1812.6,1893.3,1636.1,1504.9
