AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,302.3,746.1,1340.1,998.9,1316.5,924.3,1361.9,1260.7,1295.3
Cash_from_Operations,4179.8,2207.2,1849.5,1929.5,1955.2,1707.2,1080.4,2167.2,1259.4
Diluted_EPS,1.059,0.109,0.138,0.127,0.324,0.064,0.034,-4.699,-45.834
Goodwill_Intangibles,1922.8,1991.2,2038.0,2544.6,2104.6,2066.1,4002.9,2235.5,4150.4
LT_Debt,9490.0,8516.1,8771.6,8025.9,5965.3,7006.6,7995.4,7021.2,7066.0
Net_Income,721.1,74.5,93.8,85.6,192.9,38.3,19.1,-2541.9,-24795.1
Revenue,39938.9,27537.8,28163.3,26686.5,26801.9,21354.5,18281.8,22269.8,26262.6
Shares_Diluted,680.9069,680.9069,680.9069,673.7085,596.1519,596.1519,570.9087,540.9795,540.9795
Total_Assets,28483.3,28877.8,30076.5,29754.8,29584.9,28207.1,28436.2,30243.7,30450.8
Total_Liabilities,20004.7,20816.0,21981.8,21994.2,23708.7,22555.9,22520.3,25805.3,23680.4
