AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.6,0.4,1.2,1.8,1.7,5.2,4.5,24.0,5.8
Cash_from_Operations,-4.8,-4.4,4.5,1.3,-4.0,-2.0,12.1,6.2,5.3
Diluted_EPS,-0.74,-0.601,-2.084,-1.664,-2.024,-3.291,-0.5,1.541,0.11
Goodwill_Intangibles,0.9,1.2,1.4,1.6,0.3,,0.3,0.3,0.3
LT_Debt,5.5,20.8,0.5,36.0,29.5,23.5,21.3,29.4,11.2
Net_Income,-8.1,-2.5,-7.7,-5.9,-6.9,-8.6,-1.3,4.0,4.2
Revenue,15.3,15.7,43.0,42.8,37.1,24.6,38.8,56.6,46.5
Shares_Diluted,10.879,4.174,3.6714,3.5243,3.4048,2.5987,2.5225,2.6001,38.999
Total_Assets,25.1,30.2,43.0,49.0,44.3,42.4,47.0,58.3,33.4
Total_Liabilities,19.8,27.6,45.7,44.4,36.0,28.0,29.1,40.2,20.6
