AAII_YR_DATA,07/31/2022,07/31/2021,07/31/2020,07/31/2019,07/31/2018,07/31/2017,07/31/2016,07/31/2015,07/31/2014
Capital_Expenditures,,0.3,0.0,,,,,,0.0
Cash_from_Operations,-0.2,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,-1.559,-1.152,-1.14,-0.142,-0.92,-3.108,-0.955,-0.01,-0.009
Goodwill_Intangibles,0.4,1.4,1.4,,,,,,
LT_Debt,0.1,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-1.5,-0.5,-0.2,0.0,0.0,0.0,-0.1,-0.4,-0.1
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,0.9611,0.4629,0.2044,0.0995,0.0022,0.0022,0.0995,44.6145,7.871
Total_Assets,0.4,1.8,1.4,1.4,0.0,0.0,0.0,0.0,0.0
Total_Liabilities,0.2,0.8,0.4,0.2,0.2,0.2,0.2,0.2,0.7
