AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,13.6,11.8,36.2,46.8,23.7,21.7,43.5,19.3,6.9
Cash_from_Operations,77.0,29.1,78.2,86.6,65.6,81.2,-1.7,108.4,74.4
Diluted_EPS,2.829,-4.315,0.955,1.793,4.038,1.621,7.022,0.8170000000000001,1.7169999999999999
Goodwill_Intangibles,61.3,61.4,108.1,107.0,109.9,75.2,77.8,79.7,67.7
LT_Debt,594.7,670.9,706.2,805.7,714.6,714.7,688.5,683.1,705.9
Net_Income,58.7,-80.5,17.7,35.1,129.2,28.4,122.5,13.9,29.1
Revenue,675.4,440.1,652.3,855.8,783.6,675.5,624.1,580.2,450.8
Shares_Diluted,20.759,18.661,18.526,19.572,20.7832,17.4984,17.4416,16.9522,16.9248
Total_Assets,1210.5,1250.1,1793.3,1705.0,1605.7,1436.1,1341.0,1411.3,1441.4
Total_Liabilities,967.1,1062.2,1243.5,1155.4,1020.2,981.5,964.1,1158.4,1201.9
