AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,,0.0,0.1,0.1,0.0,0.4,0.1,0.2,0.0
Cash_from_Operations,0.0,-0.1,-0.6,-0.8,-0.9,-0.1,0.7,-0.2,-0.1
Diluted_EPS,-0.004,-0.006,-0.116,-0.062,-0.076,-0.038,0.002,-0.025,-0.06
Goodwill_Intangibles,,,,0.4,0.5,0.5,0.5,0.6,0.6
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-0.1,-0.1,-2.3,-1.2,-1.5,-0.8,0.0,-0.5,-1.2
Revenue,,0.0,0.0,0.6,1.7,3.3,4.3,3.3,1.7
Shares_Diluted,20.054,20.054,20.054,20.054,20.054,20.054,20.054,20.054,20.054
Total_Assets,0.0,0.0,0.1,4.6,5.1,6.3,6.7,7.1,8.0
Total_Liabilities,0.2,0.1,0.9,1.7,0.9,0.3,0.3,0.3,0.3
