AAII_YR_DATA,11/30/2020,11/30/2019,11/30/2018,11/30/2017,11/30/2016,12/31/2015,11/30/2015,12/31/2014
Capital_Expenditures,274.8,278.1,222.7,260.2,147.6,16.6,122.9,23.5
Cash_from_Operations,1138.8,1251.3,1289.5,961.5,638.3,405.6,612.6,369.9
Diluted_EPS,2.169,1.228,1.333,1.002,0.483,0.803,0.975,0.8959999999999999
Goodwill_Intangibles,13754.8,14005.3,14320.8,12966.8,12561.6,3076.8,4302.2,2823.3
LT_Debt,4641.7,4874.4,4889.2,3617.3,3279.3,737.6,2071.5,349.2
Net_Income,870.7,502.7,542.3,416.9,152.8,152.5,240.2,165.2
Revenue,4287.8,4414.6,4009.2,3599.7,2734.8,1113.4,2184.3,1065.1
Shares_Diluted,401.5,409.2,406.9,416.2,316.3,189.7967,246.4,184.4675
Total_Assets,16135.2,16087.2,16062.3,14554.4,13936.6,3568.3,5577.5,3300.0
Total_Liabilities,7605.8,7671.4,8041.8,6550.0,5852.2,1492.0,3376.6,1066.0
