AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,3016.0,2900.0,3729.0,3628.0,3175.0,3106.0,2981.0,2872.0,3047.0,3048.0
Cash_from_Operations,4735.0,6501.0,6524.0,6680.0,7032.0,3878.0,4608.0,5152.0,5188.0,5559.0
Diluted_EPS,-1.536,1.906,-1.142,-4.918,-1.626,2.209,1.158,1.582,1.355,-0.3979999999999999
Goodwill_Intangibles,18823.0,22956.0,27089.0,31101.0,38810.0,43248.0,23978.0,26225.0,28942.0,28411.0
LT_Debt,20418.0,27428.0,29410.0,32394.0,35409.0,37283.0,18185.0,18722.0,20121.0,20181.0
Net_Income,-1548.0,2033.0,-1232.0,-5269.0,-1733.0,1389.0,626.0,878.0,772.0,-239.0
Revenue,17478.0,19687.0,20712.0,21458.0,22580.0,17656.0,17470.0,17900.0,18031.0,18095.0
Shares_Diluted,1007.517,1066.778,1079.13,1071.441,1065.866,628.693,540.679,555.093,569.739,600.8919999999998
Total_Assets,45581.0,57993.0,59394.0,64742.0,70256.0,75611.0,47017.0,47604.0,50147.0,51787.0
Total_Liabilities,35144.0,46153.0,48232.0,51272.0,50428.0,52120.0,33618.0,33544.0,35124.0,34596.0
