AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,2.4,1.5,2.6,2.8,2.4,3.5,2.2,2.1,2.1
Cash_from_Operations,115.7,62.4,83.5,65.5,62.4,61.4,55.0,57.5,90.7
Diluted_EPS,4.939,3.351,3.638,3.346,2.917,2.695,2.656,2.486,2.62
Goodwill_Intangibles,72.3,69.6,68.8,69.1,69.0,69.1,69.0,68.9,69.6
LT_Debt,59.3,59.3,59.3,59.3,59.3,61.3,61.3,61.3,61.3
Net_Income,87.9,59.5,64.5,59.2,51.5,47.3,46.4,43.3,45.2
Revenue,178.2,176.4,185.4,171.5,155.7,146.6,144.0,143.9,148.1
Shares_Diluted,17.804,17.756,17.74,17.703,17.653,17.566,17.483,17.397000000000002,17.24
Total_Assets,5418.3,5139.1,4366.0,4201.6,4136.2,3932.2,3903.9,3723.8,3581.7
Total_Liabilities,4720.1,4484.3,3751.1,3637.5,3605.5,3431.6,3428.4,3275.9,3169.2
