AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,135.1,102.5,78.8,47.2,58.0,42.3,31.9,22.2,14.0,3.2
Cash_from_Operations,327.7,231.5,183.0,139.5,102.8,76.7,56.4,40.5,24.5,13.5
Diluted_EPS,0.921,0.798,0.506,0.473,0.414,0.481,0.363,0.031,0.025,-0.196
Goodwill_Intangibles,175.1,137.3,97.3,78.2,60.8,54.4,41.5,35.7,33.4,46.5
LT_Debt,1936.4,1399.6,1214.6,857.7,757.4,668.9,500.2,418.2,356.4,192.5
Net_Income,157.5,111.8,61.3,50.5,36.1,34.4,22.8,1.7,0.8,-4.9
Revenue,631.2,452.2,330.1,267.2,212.5,161.4,126.2,93.9,66.6,44.4
Shares_Diluted,170.9783,140.0757,121.1783,106.799,87.3357,71.5987,62.9656,54.0249,31.9535,24.9252
Total_Assets,9259.3,6781.2,4951.2,3638.6,2787.7,2111.4,1515.0,1153.3,932.2,554.7
Total_Liabilities,2702.3,1996.6,1706.0,1082.4,911.6,771.3,575.7,481.1,412.4,248.5
