AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,104.8,78.6,53.2,63.0,54.8,49.0,39.3,25.9,28.7
Cash_from_Operations,143.0,225.9,394.1,145.6,134.3,156.2,147.2,114.5,57.9
Diluted_EPS,3.675,4.113,2.729,-8.891,2.433,1.901,1.248,0.773,0.457
Goodwill_Intangibles,1694.5,1655.2,1462.1,1365.7,653.7,755.9,523.1,394.7,384.6
LT_Debt,943.9,804.2,720.1,1028.0,446.6,360.5,337.5,259.3,283.9
Net_Income,163.5,182.6,117.9,-339.8,89.0,69.5,45.4,28.1,16.6
Revenue,5059.5,4388.5,3744.7,3251.7,2608.8,2335.4,2002.9,1662.5,1449.9
Shares_Diluted,44.494,44.401,43.184,38.225,36.5713,36.5593,36.366,36.425,36.3629
Total_Assets,3747.5,3388.9,2966.9,2641.3,1360.8,1145.8,1041.3,789.8,788.4
Total_Liabilities,2521.8,2308.8,2074.9,2066.0,1041.7,886.0,796.8,570.1,585.1
