AAII_YR_DATA,12/31/2022,01/01/2022,01/02/2021,12/28/2019,12/29/2018,12/30/2017,12/31/2016,01/02/2016,01/03/2015,12/28/2013
Capital_Expenditures,123.2,65.3,94.8,74.6,61.5,57.9,53.7,44.8,39.8,44.9
Cash_from_Operations,1241.9,1101.0,904.9,729.6,604.8,470.7,444.9,378.2,316.7,367.6
Diluted_EPS,3.087,2.496,2.112,3.526,1.23,0.728,0.697,0.808,0.518,0.5579999999999999
Goodwill_Intangibles,1728.9,1161.6,992.7,834.2,887.7,944.8,831.6,848.3,914.7,768.6
LT_Debt,648.1,347.6,346.8,346.0,345.3,644.4,643.5,343.3,348.7,0.0
Net_Income,849.0,696.0,590.6,989.0,345.8,204.1,203.1,252.4,158.9,164.2
Revenue,3561.7,2988.2,2682.9,2336.3,2138.0,1943.0,1816.1,1702.1,1580.9,1460.1
Shares_Diluted,275.011,278.858,279.641,280.515,281.144,280.221,291.256,312.302,306.775,294.564
Total_Assets,5137.1,4386.3,3950.8,3357.2,2468.7,2418.7,2096.9,2345.5,3209.6,2428.6
Total_Liabilities,2392.0,1645.6,1457.8,1254.3,1180.3,1429.5,1355.1,969.4,1876.0,1272.5
