AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,121.6,150.6,118.9,232.2,271.2,273.1,254.0,360.1,220.2,272.6
Cash_from_Operations,-394.6,-63.2,-744.9,922.7,769.9,573.7,716.9,1289.7,361.6,260.6
Diluted_EPS,-5.217,-5.19,-8.376,5.059,5.655,3.008,3.696,5.653,2.523,-4.398
Goodwill_Intangibles,841.9,836.0,780.5,3.6,3.8,4.3,4.5,5.5,6.1,7.7
LT_Debt,3814.9,3742.7,3532.9,2984.1,1864.0,1119.9,1060.0,1085.3,1144.1,1151.5
Net_Income,-545.7,-540.8,-870.3,529.7,617.0,354.7,469.4,788.0,357.2,-621.4
Revenue,5029.6,3953.0,3404.8,7863.1,7222.0,6983.0,6792.9,6643.9,6799.2,5961.0
Shares_Diluted,104.6,104.2,103.9,104.7,109.1,117.9,127.0,139.4,141.6,141.3
Total_Assets,6666.2,7737.3,8383.9,7606.0,5685.9,5267.8,5405.2,5764.5,5162.7,5107.2
Total_Liabilities,6913.7,7289.0,7527.4,5844.6,4448.3,3466.8,3476.9,3645.0,3541.2,3626.7
