AAII_YR_DATA,04/02/2022,03/27/2021,03/28/2020,03/30/2019,03/31/2018,04/01/2017,04/02/2016,03/28/2015,03/29/2014
Capital_Expenditures,131.0,111.0,223.0,181.0,120.4,164.8,369.2,356.2,184.7
Cash_from_Operations,704.0,624.0,859.0,694.0,1062.5,1034.6,1249.5,857.9,633.1
Diluted_EPS,5.39,-0.412,-1.48,3.581,3.816,3.286,4.438,4.28,3.217
Goodwill_Intangibles,3265.0,3490.0,3474.0,3952.0,2083.4,537.8,90.6,89.5,76.0
LT_Debt,1131.0,1219.0,2012.0,1936.0,674.4,0.0,2.3,0.0,0.0
Net_Income,822.0,-62.0,-223.0,543.0,591.9,552.5,839.1,881.0,661.5
Revenue,5654.0,4060.0,5551.0,5238.0,4718.6,4493.7,4712.1,4371.5,3310.8
Shares_Diluted,152.4979,150.4536,150.7146,151.6144,155.1029,168.1238,189.0543,205.8658,205.6381
Total_Assets,7480.0,7481.0,7946.0,6650.0,4059.0,2409.6,2566.8,2684.6,2217.0
Total_Liabilities,4921.0,5323.0,5779.0,4221.0,2041.3,817.0,571.1,443.6,410.8
