AAII_YR_DATA,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,03/31/2016,07/31/2014
Capital_Expenditures,27.7,12.4,9.8,4.8,6.9,4.5,0.2,0.1,
Cash_from_Operations,-45.2,-29.4,-21.3,-17.7,-14.2,-5.5,-3.3,-2.8,0.0
Diluted_EPS,-1.093,-1.017,-1.072,-1.063,-1.039,-0.579,-0.405,-0.317,-0.003
Goodwill_Intangibles,17.0,0.6,0.5,0.4,0.3,0.2,0.1,0.1,
LT_Debt,43.7,0.0,23.2,18.2,11.5,0.0,0.0,0.0,0.0
Net_Income,-59.0,-44.2,-36.1,-29.2,-21.7,-9.8,-5.4,-3.7,0.0
Revenue,15.4,6.6,1.8,1.4,1.2,0.5,0.0,0.0,0.0
Shares_Diluted,54.0212,43.4266,33.6985,27.5124,20.9282,16.9905,13.3495,11.7023,10.5056
Total_Assets,161.3,125.0,71.4,47.9,29.3,18.1,4.5,3.1,0.0
Total_Liabilities,57.9,7.6,29.9,22.0,15.5,3.1,1.9,0.7,0.0
