AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010
Capital_Expenditures,,,0.2,0.2,0.9,0.6,0.5
Cash_from_Operations,0.0,0.0,1.2,1.3,-0.6,-1.0,-0.9
Diluted_EPS,-0.009,-0.04,-11.07,-34.21,-40.639,-42.244,-33.877
Goodwill_Intangibles,,,,,,0.0,0.7
LT_Debt,0.0,0.0,0.2,1.6,1.4,1.2,0.5
Net_Income,0.0,0.0,-2.1,-5.2,-5.1,-4.3,-2.3
Revenue,,0.0,11.9,10.6,17.0,11.1,5.5
Shares_Diluted,0.2378,0.2378,0.1862,0.1531,0.125,0.1024,0.0671
Total_Assets,0.0,0.0,5.8,6.0,8.3,6.9,4.8
Total_Liabilities,0.0,0.0,10.3,10.3,8.5,6.2,3.9
