AAII_YR_DATA,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014
Capital_Expenditures,941.6,1070.1,1227.8,998.7,752.2,827.3,1419.2,1311.5
Cash_from_Operations,4048.6,2495.1,2851.2,4766.2,2901.6,1468.6,1719.7,773.3
Diluted_EPS,1.657,-0.905,0.732,0.207,1.015,-2.31,-2.369,0.287
Goodwill_Intangibles,102.3,106.6,105.5,113.6,87.3,86.2,90.2,96.1
LT_Debt,5215.2,5051.7,4749.8,3664.7,4550.7,6755.0,7084.2,7531.9
Net_Income,1544.2,-837.9,680.9,192.6,752.9,-1712.1,-1755.8,212.8
Revenue,11882.9,11428.9,12435.3,12442.6,9776.3,8748.3,10035.4,9979.3
Shares_Diluted,931.8863,925.6387,930.3624,929.3666,741.3902,741.2512,741.2512,741.2512
Total_Assets,24228.8,24013.9,26414.8,24137.4,26250.0,25571.4,29572.1,35527.5
Total_Liabilities,16231.5,17002.7,18462.1,15990.0,18363.0,19946.7,21896.0,25901.4
