AAII_YR_DATA,04/30/2022,04/30/2021,04/30/2020,04/30/2019,04/30/2018,04/30/2017,04/30/2016,04/30/2015,04/30/2014
Capital_Expenditures,9.6,7.0,3.2,5.0,2.3,3.2,2.8,3.7,0.3
Cash_from_Operations,11.0,13.5,10.0,9.6,6.3,6.0,2.4,4.0,5.0
Diluted_EPS,0.138,0.019,0.062,0.06,0.005,0.024,0.0,0.0,0.002
Goodwill_Intangibles,8.0,8.2,6.5,6.4,6.6,6.4,6.5,5.9,0.0
LT_Debt,46.3,42.6,45.4,3.8,1.7,3.3,5.2,6.9,6.8
Net_Income,10.4,1.4,4.2,3.9,0.3,1.5,0.0,0.0,0.1
Revenue,73.5,61.5,65.9,58.7,48.3,50.6,44.8,47.1,47.3
Shares_Diluted,75.3401,74.145,68.6225,64.5116,64.3877,63.4559,63.4669,62.2601,60.8931
Total_Assets,100.8,101.9,94.8,48.9,41.4,42.8,42.7,41.6,41.7
Total_Liabilities,60.0,66.6,62.0,20.9,17.4,19.2,20.9,20.1,20.4
