AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,30522.7,29018.9,29112.5,28387.6,25979.4,26345.9,20964.9
Cash_from_Operations,37344.2,31093.8,37030.9,38265.7,35458.5,32645.3,33934.5
Diluted_EPS,3.928,4.336,4.209,4.005,3.997,4.036,4.511
Goodwill_Intangibles,5854.9,5726.0,5590.4,5588.4,5446.6,5449.5,5725.1
LT_Debt,7788.1,0.0,0.0,0.0,753.4,752.9,752.5
Net_Income,16084.7,17764.9,17236.7,16401.4,16370.9,16473.4,18354.8
Revenue,112506.7,111134.4,111691.7,106851.1,100805.0,98267.1,95049.6
Shares_Diluted,4095.097,4096.73,4095.097,4095.097,4095.941,4081.688,4068.624
Total_Assets,245738.0,231661.0,229580.0,229412.0,215369.0,203324.0,176078.0
Total_Liabilities,79256.2,72927.1,80916.8,81745.8,77007.6,69550.6,57107.1
