AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
Capital_Expenditures,10.1,4.0,0.1,0.2,
Cash_from_Operations,-20.6,-8.1,-1.6,-6.9,
Diluted_EPS,-0.382,-0.399,-0.067,-0.147,
Goodwill_Intangibles,11.7,1.8,1.8,1.8,
LT_Debt,0.0,0.0,2.2,3.6,0.0
Net_Income,-20.2,-16.4,-3.2,-7.0,
Revenue,33.2,33.6,31.8,33.5,
Shares_Diluted,52.9986,41.0406,47.553,47.553,
Total_Assets,79.5,93.7,16.7,16.0,
Total_Liabilities,11.7,8.7,18.6,15.5,
