AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,6.4,5.2,11.2
Cash_from_Operations,-2.3,31.6,10.9
Diluted_EPS,-0.147,-0.089,-0.18
Goodwill_Intangibles,675.2,694.0,713.5
LT_Debt,190.2,240.4,217.6
Net_Income,-10.0,-6.5,-13.2
Revenue,337.6,282.9,221.2
Shares_Diluted,67.695,73.0133,73.0133
Total_Assets,829.9,843.1,816.8
Total_Liabilities,292.2,372.9,346.9
