AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,57.6,65.1,79.6,88.3,49.4,58.3
Cash_from_Operations,532.3,232.7,130.8,169.8,105.4,144.2
Diluted_EPS,0.137,0.317,-0.437,0.254,-0.083,0.077
LT_Debt,1601.2,492.6,520.4,475.2,483.1,0.0
Net_Income,12.7,29.5,-40.4,23.5,-7.7,7.1
Revenue,1953.7,1924.2,1802.5,1687.2,1403.0,1118.7
Shares_Diluted,92.928,93.1812,92.5111,92.5111,92.5111,92.5111
Total_Assets,2846.8,1451.2,1457.8,1543.0,1496.5,
Total_Liabilities,2267.2,899.1,964.1,884.8,876.4,
