AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,5.2,2.2,2.3,12.5,3.0,2.3,3.0
Cash_from_Operations,23.4,62.3,73.8,46.1,26.7,16.5,-1.5
Diluted_EPS,0.788,1.339,0.788,-0.09,0.448,0.078,0.035
Goodwill_Intangibles,3.6,3.3,3.3,2.3,2.6,2.9,3.2
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,58.7,99.8,56.8,-5.1,30.7,5.3,2.4
Revenue,1101.4,891.4,580.6,601.0,498.7,399.6,312.1
Shares_Diluted,74.52,74.547,72.058,57.294,68.4292,68.4292,68.4292
Total_Assets,579.3,480.4,305.8,232.3,162.1,124.0,116.1
Total_Liabilities,199.7,163.4,105.7,101.5,82.3,75.4,73.7
