AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,89.4,215.7,12.4,108.6
Cash_from_Operations,-56.8,-131.6,-150.2,-209.4
Diluted_EPS,-32.261,-68.378,-19.021,-35.309
Goodwill_Intangibles,0.0,121.2,131.3,1.3
LT_Debt,56.2,0.0,0.0,21.3
Net_Income,-358.7,-230.5,-208.7,-387.5
Revenue,244.7,190.5,90.1,150.5
Shares_Diluted,11.1199,3.3704,10.974,10.974
Total_Assets,225.7,597.3,303.2,268.8
Total_Liabilities,200.5,295.5,122.8,138.8
