AAII_YR_DATA,02/28/2022,02/28/2021,02/29/2020,02/28/2019,02/28/2018,02/28/2017,02/29/2016,02/28/2015,02/28/2014
Capital_Expenditures,0.9,0.2,1.0,0.6,0.6,1.2,0.7,0.6,2.5
Cash_from_Operations,2.9,0.1,4.4,4.0,4.8,5.3,6.8,5.9,5.7
Diluted_EPS,-0.056,-0.148,0.165,0.374,0.496,0.576,0.726,0.614,0.682
Goodwill_Intangibles,3.2,3.6,4.6,5.2,6.1,6.5,6.6,8.9,19.9
LT_Debt,0.0,0.0,0.0,0.0,1.2,2.5,3.8,5.1,6.3
Net_Income,-0.3,-0.9,1.0,2.2,3.0,3.5,4.4,3.9,4.4
Revenue,32.3,23.5,31.8,34.5,38.1,38.3,40.5,41.5,39.2
Shares_Diluted,6.1407,6.0675,6.2553,5.9826,5.9804,5.9937,6.0955,6.4133,6.4369
Total_Assets,26.9,25.0,27.8,26.2,28.9,29.4,30.3,34.1,35.2
Total_Liabilities,7.5,6.0,8.5,5.8,9.4,10.6,11.8,15.3,15.7
