AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,1.5,1.5,1.5,0.5,0.6,0.9,0.3
Cash_from_Operations,3.1,-4.4,6.5,-6.2,-4.0,-4.0,-1.4
Diluted_EPS,0.278,-0.559,-0.374,-0.66,-0.535,-0.347,-0.131
Goodwill_Intangibles,9.6,9.3,10.9,,,,
LT_Debt,2.3,3.6,3.4,3.4,5.4,4.5,0.0
Net_Income,9.5,-18.4,-10.8,-16.1,-15.2,-9.9,-3.7
Revenue,193.0,140.8,85.0,56.0,36.6,23.1,13.3
Shares_Diluted,34.0418,32.8678,28.9347,24.3638,28.4542,28.4542,28.4542
Total_Assets,383.2,362.2,343.4,86.3,18.0,12.8,
Total_Liabilities,123.5,104.6,72.9,43.9,40.6,19.7,
