AAII_YR_DATA,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014
Capital_Expenditures,26.4,18.1,8.1,3.5,2.3,3.7,7.9,4.6,8.4
Cash_from_Operations,54.5,79.3,175.1,100.5,105.7,82.5,46.7,84.0,83.3
Diluted_EPS,1.351,1.458,1.312,2.053,1.754,1.13,1.97,1.605,1.192
Goodwill_Intangibles,31.3,3.0,3.2,38.4,51.5,59.5,71.5,73.3,85.5
LT_Debt,0.4,0.7,15.8,1.0,20.7,20.6,20.5,20.6,15.0
Net_Income,83.2,89.7,79.4,125.3,107.2,68.9,118.5,96.5,69.6
Revenue,707.5,593.5,503.3,570.3,540.8,431.9,544.3,531.4,521.3
Shares_Diluted,61.5685,61.5137,60.6092,61.2739,61.2486,61.0115,60.6115,60.1342,58.4266
Total_Assets,1671.8,1594.3,1360.8,1309.4,1210.1,1058.3,1004.2,983.7,926.7
Total_Liabilities,506.5,456.6,376.4,364.0,368.1,334.7,330.0,404.6,438.2
