AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,0.9,0.1,,
Cash_from_Operations,-16.3,-8.6,-7.9,-9.4
Diluted_EPS,-0.616,-0.294,-0.315,-0.353
Goodwill_Intangibles,0.5,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.7,0.0
Net_Income,-19.2,-7.8,-8.3,-9.3
Revenue,0.3,0.0,0.0,0.1
Shares_Diluted,31.2331,26.4877,26.4343,26.4343
Total_Assets,25.5,22.7,6.7,14.1
Total_Liabilities,1.4,0.4,1.1,0.3
