AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,17.8,8.0,14.9,13.3,13.1,18.6,15.7,19.5,11.2,22.9
Cash_from_Operations,722.3,823.7,707.6,606.2,626.5,761.4,757.4,438.4,564.7,384.0
Diluted_EPS,3.213,11.503,9.415,10.47,9.093,4.33,3.59,7.4,6.2810000000000015,5.59
Goodwill_Intangibles,178.8,178.8,178.8,178.8,178.8,192.6,184.8,186.0,184.6,184.9
LT_Debt,782.4,781.6,780.8,653.4,652.9,786.9,786.4,803.1,903.5,903.9
Net_Income,116.0,418.7,358.7,425.1,391.0,186.2,155.1,331.5,282.0,251.0
Revenue,5548.6,5109.4,4840.2,4786.2,4542.3,4273.5,4081.3,5060.8,5073.1,4799.7
Shares_Diluted,36.1,36.4,38.1,40.6,43.0,43.0,43.2,44.8,44.9,44.9
Total_Assets,13997.2,14254.3,13443.7,12490.5,12399.7,15469.6,14220.4,13781.2,13759.7,13378.7
Total_Liabilities,11671.6,11109.4,10241.5,9574.3,9445.0,12471.9,11362.9,10936.8,10915.7,10784.2
