AAII_YR_DATA,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014
Capital_Expenditures,0.5,0.6,0.5,0.5,1.1,0.7,0.9,1.0,0.5
Cash_from_Operations,-5.7,6.5,-3.8,-5.8,-0.3,2.9,-4.1,3.6,3.3
Diluted_EPS,-0.168,0.244,-0.144,-0.235,-0.108,-0.15,-0.384,-0.033,0.043
Goodwill_Intangibles,40.1,42.6,26.7,18.4,18.9,16.6,18.3,18.3,18.9
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-7.1,10.1,-5.6,-7.8,-3.5,-4.8,-12.3,-1.1,1.4
Revenue,133.6,117.1,107.4,93.3,103.7,96.0,77.7,72.3,68.2
Shares_Diluted,42.222,41.599,39.012,33.266,32.776,32.174,32.049,32.595,32.847
Total_Assets,126.4,126.9,102.0,58.0,62.9,62.3,60.0,70.6,70.6
Total_Liabilities,49.5,47.9,38.8,23.9,23.4,22.1,16.6,14.7,13.1
