AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,417.3,509.8,487.9,350.1,257.8,337.4,260.4,645.3,1141.1
Cash_from_Operations,658.9,518.4,323.5,419.9,647.7,728.8,641.7,244.2,339.7
Diluted_EPS,0.363,-1.262,-0.747,-1.777,0.442,0.775,-0.202,-1.857,0.399
Goodwill_Intangibles,67.3,27.2,28.6,20.9,5.6,15.1,8.9,11.7,245.9
LT_Debt,1660.0,1654.3,1574.5,1397.2,1397.7,1412.6,1642.0,1588.3,1245.3
Net_Income,95.1,-330.1,-195.3,-464.4,115.4,188.7,-47.5,-435.9,83.7
Revenue,1974.0,2028.7,1475.5,1671.4,1988.7,1894.1,1524.5,1165.3,650.0
Shares_Diluted,262.2175,261.4623,261.2722,261.2722,261.2716,243.5007,235.8075,234.6751,209.6836
Total_Assets,5843.1,6235.1,6303.2,6025.5,6328.9,6386.1,6019.5,5891.6,6213.0
Total_Liabilities,3720.0,4240.4,4007.3,3529.3,3385.9,3533.0,3637.9,3540.9,3511.7
